video_id,title,description,published_date,duration,view_count,like_count,comment_count,video_url,channel_name,channel_id,duration_seconds,days_since_published,engagement_rate,views_per_day,likes_per_view
STWRZSPo4FE,Apartment 30 - Episode 05: Wish You Were Here,"In town for their father's funeral, two disparate siblings try to process their grief, but an unexpected visit affords them the chance to connect with their father in a way they never could in life.

𝓐𝓹𝓪𝓻𝓽𝓶𝓮𝓷𝓽 𝟑𝟎 is a six-episode anthology web series centered around an Airbnb with an enchanted guest book that grants wishes to those who stay - whether those wishes be for good or ill. This series was put together by New York Film Academy's talented alums from the Filmmaking, Screenwriting, Acting, Producing, Cinematography, and Photography departments. 

#NYFAAlums #NewYorkFilmAcademy #NYFA #Apartment30

Follow NEW YORK FILM ACADEMY
· Instagram - https://bit.ly/NYFA_Instagram
· TikTok - https://bit.ly/NYFA_TikTok
· Facebook - https://bit.ly/NYFA_Facebook
· Twitter - https://bit.ly/NYFA_Twitter
· LinkedIn - https://bit.ly/NYFA_LinkedIN
 
https://www.nyfa.edu

🔴 Subscribe to NYFA's Youtube Channel: https://bit.ly/3cMf6Zf",2023-12-18 23:02:21+00:00,PT9M15S,633,17,1,https://www.youtube.com/watch?v=STWRZSPo4FE,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,555,725,2.84,0.87,2.69
HwAOS7CQYyg,Apartment 30 - Episode 04: Hunger,"After being released from an in-patient treatment center, a young woman is questioned by her partner on whether or not she really has a problem.

𝓐𝓹𝓪𝓻𝓽𝓶𝓮𝓷𝓽 𝟑𝟎 is a six-episode anthology web series centered around an Airbnb with an enchanted guest book that grants wishes to those who stay - whether those wishes be for good or ill. This series was put together by New York Film Academy's talented alums from the Filmmaking, Screenwriting, Acting, Producing, Cinematography, and Photography departments. 

#NYFAAlums #NewYorkFilmAcademy #NYFA #Apartment30

Follow NEW YORK FILM ACADEMY
· Instagram - https://bit.ly/NYFA_Instagram
· TikTok - https://bit.ly/NYFA_TikTok
· Facebook - https://bit.ly/NYFA_Facebook
· Twitter - https://bit.ly/NYFA_Twitter
· LinkedIn - https://bit.ly/NYFA_LinkedIN
 
https://www.nyfa.edu

🔴 Subscribe to NYFA's Youtube Channel: https://bit.ly/3cMf6Zf",2023-12-16 00:29:47+00:00,PT10M53S,588,7,0,https://www.youtube.com/watch?v=HwAOS7CQYyg,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,653,728,1.19,0.81,1.19
7ocXIv5HTNs,Apartment 30 - Episode 03: Get Him(bo) to the Church on Time,"A young man with no life skills has 30 minutes to get ready for a wedding after his controlling sister disappears.

𝓐𝓹𝓪𝓻𝓽𝓶𝓮𝓷𝓽 𝟑𝟎 is a six-episode anthology web series centered around an Airbnb with an enchanted guest book that grants wishes to those who stay - whether those wishes be for good or ill. This series was put together by New York Film Academy's talented alums from the Filmmaking, Screenwriting, Acting, Producing, Cinematography, and Photography departments. 


#NYFAAlums #NewYorkFilmAcademy #NYFA #Apartment30

Follow NEW YORK FILM ACADEMY
· Instagram - https://bit.ly/NYFA_Instagram
· TikTok - https://bit.ly/NYFA_TikTok
· Facebook - https://bit.ly/NYFA_Facebook
· Twitter - https://bit.ly/NYFA_Twitter
· LinkedIn - https://bit.ly/NYFA_LinkedIN
 
https://www.nyfa.edu


🔴 Subscribe to NYFA's Youtube Channel: https://bit.ly/3cMf6Zf",2023-12-11 17:03:12+00:00,PT9M44S,1246,11,0,https://www.youtube.com/watch?v=7ocXIv5HTNs,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,584,733,0.88,1.7,0.88
cYLAOGtTcBI,Apartment 30 - Episode 02: Career Advancement,"When a dedicated worker-bee is sent to a prestigious conference, she believes it's a ticket to promotion and advancement in her career, only to realize she is being haunted by a demon.

𝓐𝓹𝓪𝓻𝓽𝓶𝓮𝓷𝓽 𝟑𝟎 is a six-episode anthology web series centered around an Airbnb with an enchanted guest book that grants wishes to those who stay - whether those wishes be for good or ill. This series was put together by New York Film Academy's talented alums from the Filmmaking, Screenwriting, Acting, Producing, Cinematography, and Photography departments. 


#NYFAAlums #NewYorkFilmAcademy #NYFA #Apartment30

Follow NEW YORK FILM ACADEMY
· Instagram - https://bit.ly/NYFA_Instagram
· TikTok - https://bit.ly/NYFA_TikTok
· Facebook - https://bit.ly/NYFA_Facebook
· Twitter - https://bit.ly/NYFA_Twitter
· LinkedIn - https://bit.ly/NYFA_LinkedIN
 
https://www.nyfa.edu


🔴 Subscribe to NYFA's Youtube Channel: https://bit.ly/3cMf6Zf",2023-12-09 03:34:21+00:00,PT10M42S,1399,31,6,https://www.youtube.com/watch?v=cYLAOGtTcBI,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,642,735,2.64,1.9,2.22
CVrQGlsZHXI,Apartment 30 - Episode 01: At the Witches’ Altar,"Three witches argue whether humans are worthy enough to share in their magic.

𝓐𝓹𝓪𝓻𝓽𝓶𝓮𝓷𝓽 𝟑𝟎 is a six-episode anthology web series centered around an Airbnb with an enchanted guest book that grants wishes to those who stay - whether those wishes be for good or ill. This series was put together by New York Film Academy's talented alums from the Filmmaking, Screenwriting, Acting, Producing, Cinematography, and Photography departments. 


#NYFAAlums #NewYorkFilmAcademy #NYFA #Apartment30

Follow NEW YORK FILM ACADEMY
· Instagram - https://bit.ly/NYFA_Instagram
· TikTok - https://bit.ly/NYFA_TikTok
· Facebook - https://bit.ly/NYFA_Facebook
· Twitter - https://bit.ly/NYFA_Twitter
· LinkedIn - https://bit.ly/NYFA_LinkedIN
 
https://www.nyfa.edu


🔴 Subscribe to NYFA's Youtube Channel: https://bit.ly/3cMf6Zf",2023-12-07 21:41:44+00:00,PT9M21S,1079,25,3,https://www.youtube.com/watch?v=CVrQGlsZHXI,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,561,737,2.59,1.46,2.32
ZrCu1EwnPLs,Apartment 30 Trailer,"Apartment 30 is a six-episode anthology web series centered around an Airbnb with an enchanted guest book that grants wishes to those who stay - whether those wishes be for good or ill. This series was put together by New York Film Academy's talented alums from the Filmmaking, Screenwriting, Acting, Producing, Cinematography, and Photography departments. 

Each episode takes on a different genre, put together by teams of alums and current students on cast and crew and connected by Apartment 30's magical, wish-fulfilling guest book.

#NYFAAlums #NewYorkFilmAcademy #NYFA
Follow NEW YORK FILM ACADEMY
· Instagram - https://bit.ly/NYFA_Instagram
· TikTok - https://bit.ly/NYFA_TikTok
· Facebook - https://bit.ly/NYFA_Facebook
· Twitter - https://bit.ly/NYFA_Twitter
· LinkedIn - https://bit.ly/NYFA_LinkedIN
 
https://www.nyfa.edu

🔴 Subscribe to NYFA's Youtube Channel: https://bit.ly/3cMf6Zf",2023-11-01 17:02:17+00:00,PT1M33S,790,14,2,https://www.youtube.com/watch?v=ZrCu1EwnPLs,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,93,773,2.03,1.02,1.77
kZb6ugv1uJU,NYFA I The College Tour I Ask Admissions,,2023-10-20 17:38:45+00:00,PT7M14S,1834,62,4,https://www.youtube.com/watch?v=kZb6ugv1uJU,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,434,785,3.6,2.34,3.38
yP7Z8MglfZQ,NYFA I The College Tour I Coffee with the President,,2023-10-19 15:09:30+00:00,PT8M23S,465,10,3,https://www.youtube.com/watch?v=yP7Z8MglfZQ,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,503,786,2.8,0.59,2.15
OjlPWhAdQm4,NYFA I The College Tour I  Navigating Financial Aid,,2023-10-18 13:16:10+00:00,PT5M43S,422,15,0,https://www.youtube.com/watch?v=OjlPWhAdQm4,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,343,787,3.55,0.54,3.55
2lfGfFlp8vk,Inside New York Film Academy | The College Tour,"This October 2023, get ready for an exhilarating ride as the New York Film Academy takes center stage on the popular Amazon Prime series, The College Tour!

Viewers around the world will be treated to an exclusive, behind-the-scenes look at the NYFA community in the series’ ninth season as ten students take the spotlight in what promises to be the most visually stunning episode of The College Tour.

In partnership with the series’ production crew, NYFA’s episode was filmed across all three United States campuses in New York City, Los Angeles, and South Beach · Miami.

The episode highlights NYFA’s diverse, passionate, and talented students as they practice their crafts with the school’s industry-standard equipment, professional sets, sound stages, theatres, and post-production labs, underlining the hands-on aspect of NYFA’s classes in the film, media, and performing arts.

Learn more at www.nyfa.edu/collegetour",2023-10-17 18:51:14+00:00,PT29M8S,7457,205,0,https://www.youtube.com/watch?v=2lfGfFlp8vk,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,1748,788,2.75,9.46,2.75
bxSCX3SM5WM,NYFA x The College Tour · JUNIEL COTTO,"This October 2023, get ready for an exhilarating ride as the New York Film Academy takes center stage on the popular Amazon Prime series, The College Tour! Viewers around the world will be treated to an exclusive, behind-the-scenes look at the NYFA community in the series’ ninth season as ten students take the spotlight in what promises to be the most visually stunning episode of The College Tour. 

In this video, learn more about Juniel Cotto, one of the NYFA students featured on the show. Juniel, originally from Puerto Rico, grew up around the arts, thanks to his Mom, a poet. At NYFA, he uses his experience as a student ambassador to make new friends, find community, and immerse himself in everything that New York City has to offer.",2023-10-16 13:50:17+00:00,PT2M36S,222,5,0,https://www.youtube.com/watch?v=bxSCX3SM5WM,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,156,789,2.25,0.28,2.25
JhTq_auqU7c,NYFA x The College Tour · ANGELO BAXTER,"This October 2023, get ready for an exhilarating ride as the New York Film Academy takes center stage on the popular Amazon Prime series, The College Tour! 

Viewers around the world will be treated to an exclusive, behind-the-scenes look at the NYFA community in the series’ ninth season as ten students take the spotlight in what promises to be the most visually stunning episode of The College Tour. 

In this video, learn more about Angelo Baxter, one of the NYFA students featured on the show. Angelo, a veteran from Indiana, used his real-world experience in the military to write a new chapter at NYFA. As a Screenwriting student at NYFA Los Angeles, Angelo appreciates the support for veteran students and feels encouraged to tell his unique story.",2023-10-12 13:20:34+00:00,PT2M29S,186,2,0,https://www.youtube.com/watch?v=JhTq_auqU7c,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,149,793,1.08,0.23,1.08
iMgnf-HSQdE,NYFA x The College Tour  · HANNA HARTENHAUER & LARA MINOTTO,"This October 2023, get ready for an exhilarating ride as the New York Film Academy takes center stage on the popular Amazon Prime series, The College Tour! Viewers around the world will be treated to an exclusive, behind-the-scenes look at the NYFA community in the series’ ninth season as ten students take the spotlight in what promises to be the most visually stunning episode of The College Tour. 

In this video, learn more about two of the NYFA students featured on the show, Hannah Hartenhauer and Lara Minotto.

Hanna, known to her family and friends as “Hollywood,” is an Acting for Film major from Germany. At NYFA, she enjoys attending guest lectures with speakers like Aubrey Plaza, Bill Hader, and Manuel Garcia Rulfo.

Lara, a Filmmaking student, came to NYFA all the way from Brazil. First attending NYFA for a short-term workshop, Lara was impressed with the hands-on aspect of our programs. To help her pursue her dream of being a Filmmaker, Lara decided to come back and get her BFA.",2023-10-11 13:27:06+00:00,PT5M16S,417,9,0,https://www.youtube.com/watch?v=iMgnf-HSQdE,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,316,794,2.16,0.53,2.16
QGdTs4G57d0,NYFA x The College Tour · MARIO GREINER,"This October 2023, get ready for an exhilarating ride as the New York Film Academy takes center stage on the popular Amazon Prime series, The College Tour! Viewers around the world will be treated to an exclusive, behind-the-scenes look at the NYFA community in the series’ ninth season as ten students take the spotlight in what promises to be the most visually stunning episode of The College Tour. 

In this video, learn more about Mario Greiner, one of the NYFA students featured on the show. Inspired by his Grandmother, a ballet dancer, Mario came to NYFA from Germany. As a Musical Theatre student, Mario gets essential stage training in the city of Broadway and collaborates with students across film, media, and performing arts disciplines.",2023-10-11 13:26:51+00:00,PT3M15S,182,4,0,https://www.youtube.com/watch?v=QGdTs4G57d0,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,195,794,2.2,0.23,2.2
whhPuPt6r88,The College Tour · Trailer 3,"In partnership with 'The College Tour'  production crew, NYFA's episode was filmed across all three United States campuses. The episode highlights NYFA’s diverse, passionate, and talented students as they practice their crafts with the school’s industry-standard equipment, professional sets, sound stages, theatres, and post-production labs, underlining the hands-on aspect of NYFA’s classes in the film, media, and performing arts. 

NYFA's episode on Season 9 of 'The College Tour' will be available to stream on Amazon Prime in October 2023.",2023-10-09 14:46:57+00:00,PT14S,390,7,3,https://www.youtube.com/watch?v=whhPuPt6r88,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,14,796,2.56,0.49,1.79
yROqA8YR5Ns,NYFA x The College Tour · VIOLET AHMAD,"This October 2023, get ready for an exhilarating ride as the New York Film Academy takes center stage on the popular Amazon Prime series, The College Tour! Viewers around the world will be treated to an exclusive, behind-the-scenes look at the NYFA community in the series’ ninth season as ten students take the spotlight in what promises to be the most visually stunning episode of The College Tour. 

In this video, learn more about Violet Ahmad, one of the NYFA students featured on the show. A natural singer and performer, Violet came to NYFA New York from Sweden to work on her talent and improve her skills in Musical Theatre. At NYFA, she finds a supportive and collaborative environment that encourages her to fully explore who she is.",2023-10-06 13:27:07+00:00,PT2M51S,147,1,0,https://www.youtube.com/watch?v=yROqA8YR5Ns,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,171,799,0.68,0.18,0.68
8KFXRH7JVMo,NYFA x The College Tour · LAILA WRIGHT,"This October 2023, get ready for an exhilarating ride as the New York Film Academy takes center stage on the popular Amazon Prime series, The College Tour! 

Viewers around the world will be treated to an exclusive, behind-the-scenes look at the NYFA community in the series’ ninth season as ten students take the spotlight in what promises to be the most visually stunning episode of The College Tour. 

In this video, learn more about Laila Wright, one of the NYFA students featured on the show. Laila, an aspiring visual storyteller from North Carolina, followed her passion for 3D Animation & VFX student to NYFA. She has studied at both NYFA’s New York and Los Angeles campuses, giving her a unique bi-coastal experience.",2023-10-05 13:52:37+00:00,PT2M36S,167,4,1,https://www.youtube.com/watch?v=8KFXRH7JVMo,New York Film Academy,UC2_COAy4xu9Nffli2hsbDgA,156,800,2.99,0.21,2.4
